"MOVESRunID","iterationID","yearID","monthID","dayID","hourID","stateID","countyID","zoneID","linkID","sourceTypeID","regClassID","fuelTypeID","fuelSubTypeID","modelYearID","roadTypeID","SCC","engTechID","sectorID","hpID","activityTypeID","activity","activityMean","activitySigma"
"1","1","2018","7","5","1","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","1388.66",\N,\N
"1","1","2018","7","5","1","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","126558",\N,\N
"1","1","2018","7","5","1","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","115627",\N,\N
"1","1","2018","7","5","1","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","145893",\N,\N
"1","1","2018","7","5","1","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","21135.5",\N,\N
"1","1","2018","2","5","24","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","29952.8",\N,\N
"1","1","2018","2","5","24","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","2107.77",\N,\N
"1","1","2018","2","5","24","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","192096",\N,\N
"1","1","2018","2","5","24","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","175505",\N,\N
"1","1","2018","2","5","24","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","163133",\N,\N
"1","1","2018","2","5","24","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","7553.1",\N,\N
"1","1","2018","2","5","23","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","41720.3",\N,\N
"1","1","2018","2","5","23","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","2935.85",\N,\N
"1","1","2018","2","5","23","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","267565",\N,\N
"1","1","2018","2","5","23","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","244456",\N,\N
"1","1","2018","2","5","23","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","227223",\N,\N
"1","1","2018","2","5","23","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","10520.5",\N,\N
"1","1","2018","2","5","22","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","53232.2",\N,\N
"1","1","2018","2","5","22","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","3745.93",\N,\N
"1","1","2018","2","5","22","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","341394",\N,\N
"1","1","2018","2","5","22","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","311907",\N,\N
"1","1","2018","2","5","22","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","289920",\N,\N
"1","1","2018","2","5","22","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","13423.4",\N,\N
"1","1","2018","2","5","21","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","59291",\N,\N
"1","1","2018","2","5","21","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","4172.29",\N,\N
"1","1","2018","2","5","21","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","380252",\N,\N
"1","1","2018","2","5","21","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","347409",\N,\N
"1","1","2018","2","5","21","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","322919",\N,\N
"1","1","2018","2","5","21","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","14951.2",\N,\N
"1","1","2018","2","5","20","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","74255.7",\N,\N
"1","1","2018","2","5","20","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","5225.35",\N,\N
"1","1","2018","2","5","20","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","476223",\N,\N
"1","1","2018","2","5","20","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","435093",\N,\N
"1","1","2018","2","5","20","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","404423",\N,\N
"1","1","2018","2","5","20","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","18724.8",\N,\N
"1","1","2018","2","5","19","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","99999.8",\N,\N
"1","1","2018","2","5","19","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","7036.95",\N,\N
"1","1","2018","2","5","19","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","641328",\N,\N
"1","1","2018","2","5","19","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","585937",\N,\N
"1","1","2018","2","5","19","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","544635",\N,\N
"1","1","2018","2","5","19","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","25216.6",\N,\N
"1","1","2018","2","5","18","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","129521",\N,\N
"1","1","2018","2","5","18","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","9114.37",\N,\N
"1","1","2018","2","5","18","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","830659",\N,\N
"1","1","2018","2","5","18","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","758914",\N,\N
"1","1","2018","2","5","18","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","705418",\N,\N
"1","1","2018","2","5","18","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","32660.9",\N,\N
"1","1","2018","2","5","17","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","128754",\N,\N
"1","1","2018","2","5","17","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","9060.36",\N,\N
"1","1","2018","2","5","17","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","825736",\N,\N
"1","1","2018","2","5","17","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","754417",\N,\N
"1","1","2018","2","5","17","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","701237",\N,\N
"1","1","2018","2","5","17","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","32467.3",\N,\N
"1","1","2018","2","5","16","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","118772",\N,\N
"1","1","2018","2","5","16","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","8357.95",\N,\N
"1","1","2018","2","5","16","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","761722",\N,\N
"1","1","2018","2","5","16","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","695931",\N,\N
"1","1","2018","2","5","16","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","646874",\N,\N
"1","1","2018","2","5","16","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","29950.4",\N,\N
"1","1","2018","2","5","15","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","104137",\N,\N
"1","1","2018","2","5","15","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","7328.11",\N,\N
"1","1","2018","2","5","15","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","667864",\N,\N
"1","1","2018","2","5","15","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","610181",\N,\N
"1","1","2018","2","5","15","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","567168",\N,\N
"1","1","2018","2","5","15","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","26260",\N,\N
"1","1","2018","2","5","14","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","97072.6",\N,\N
"1","1","2018","2","5","14","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","6830.96",\N,\N
"1","1","2018","2","5","14","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","622555",\N,\N
"1","1","2018","2","5","14","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","568786",\N,\N
"1","1","2018","2","5","14","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","528691",\N,\N
"1","1","2018","2","5","14","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","24478.4",\N,\N
"1","1","2018","2","5","13","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","96426.8",\N,\N
"1","1","2018","2","5","13","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","6785.5",\N,\N
"1","1","2018","2","5","13","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","618413",\N,\N
"1","1","2018","2","5","13","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","565001",\N,\N
"1","1","2018","2","5","13","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","525174",\N,\N
"1","1","2018","2","5","13","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","24315.6",\N,\N
"1","1","2018","2","5","12","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","90939.9",\N,\N
"1","1","2018","2","5","12","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","6399.39",\N,\N
"1","1","2018","2","5","12","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","583223",\N,\N
"1","1","2018","2","5","12","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","532850",\N,\N
"1","1","2018","2","5","12","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","495289",\N,\N
"1","1","2018","2","5","12","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","22932",\N,\N
"1","1","2018","2","5","11","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","83529.9",\N,\N
"1","1","2018","2","5","11","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","5877.96",\N,\N
"1","1","2018","2","5","11","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","535702",\N,\N
"1","1","2018","2","5","11","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","489433",\N,\N
"1","1","2018","2","5","11","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","454933",\N,\N
"1","1","2018","2","5","11","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","21063.5",\N,\N
"1","1","2018","2","5","10","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","84115.9",\N,\N
"1","1","2018","2","5","10","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","5919.2",\N,\N
"1","1","2018","2","5","10","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","539461",\N,\N
"1","1","2018","2","5","10","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","492866",\N,\N
"1","1","2018","2","5","10","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","458125",\N,\N
"1","1","2018","2","5","10","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","21211.2",\N,\N
"1","1","2018","2","5","9","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","101745",\N,\N
"1","1","2018","2","5","9","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","7159.73",\N,\N
"1","1","2018","2","5","9","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","652520",\N,\N
"1","1","2018","2","5","9","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","596160",\N,\N
"1","1","2018","2","5","9","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","554136",\N,\N
"1","1","2018","2","5","9","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","25656.6",\N,\N
"1","1","2018","2","5","8","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","116490",\N,\N
"1","1","2018","2","5","8","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","8197.38",\N,\N
"1","1","2018","2","5","8","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","747086",\N,\N
"1","1","2018","2","5","8","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","682560",\N,\N
"1","1","2018","2","5","8","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","634445",\N,\N
"1","1","2018","2","5","8","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","29374.9",\N,\N
"1","1","2018","2","5","7","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","76870.2",\N,\N
"1","1","2018","2","5","7","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","5409.31",\N,\N
"1","1","2018","2","5","7","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","492991",\N,\N
"1","1","2018","2","5","7","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","450411",\N,\N
"1","1","2018","2","5","7","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","418660",\N,\N
"1","1","2018","2","5","7","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","19384.1",\N,\N
"1","1","2018","2","5","6","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","30936.1",\N,\N
"1","1","2018","2","5","6","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","2176.96",\N,\N
"1","1","2018","2","5","6","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","198402",\N,\N
"1","1","2018","2","5","6","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","181266",\N,\N
"1","1","2018","2","5","6","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","168488",\N,\N
"1","1","2018","2","5","6","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","7801.04",\N,\N
"1","1","2018","2","5","5","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","11701.4",\N,\N
"1","1","2018","2","5","5","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","823.421",\N,\N
"1","1","2018","2","5","5","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","75044.4",\N,\N
"1","1","2018","2","5","5","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","68562.9",\N,\N
"1","1","2018","2","5","5","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","63729.7",\N,\N
"1","1","2018","2","5","5","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","2950.69",\N,\N
"1","1","2018","2","5","4","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","7807.31",\N,\N
"1","1","2018","2","5","4","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","549.396",\N,\N
"1","1","2018","2","5","4","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","50070.5",\N,\N
"1","1","2018","2","5","4","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","45746",\N,\N
"1","1","2018","2","5","4","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","42521.2",\N,\N
"1","1","2018","2","5","4","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","1968.74",\N,\N
"1","1","2018","2","5","3","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","8460.77",\N,\N
"1","1","2018","2","5","3","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","595.383",\N,\N
"1","1","2018","2","5","3","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","54261.6",\N,\N
"1","1","2018","2","5","3","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","49574.9",\N,\N
"1","1","2018","2","5","3","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","46080.4",\N,\N
"1","1","2018","2","5","3","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","2133.52",\N,\N
"1","1","2018","2","5","2","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","10492.8",\N,\N
"1","1","2018","2","5","2","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","738.371",\N,\N
"1","1","2018","2","5","2","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","67293.2",\N,\N
"1","1","2018","2","5","2","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","61481",\N,\N
"1","1","2018","2","5","2","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","57147.3",\N,\N
"1","1","2018","2","5","2","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","2645.93",\N,\N
"1","1","2018","2","5","1","48","48015",\N,\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","16497",\N,\N
"1","1","2018","2","5","1","48","48015",\N,\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","1160.89",\N,\N
"1","1","2018","2","5","1","48","48015",\N,\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","105800",\N,\N
"1","1","2018","2","5","1","48","48015",\N,\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","96662.2",\N,\N
"1","1","2018","2","5","1","48","48015",\N,\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","89848.4",\N,\N
"1","1","2018","2","5","1","48","48015",\N,\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","4159.99",\N,\N
